gpu/time,cpu/time
0.01779462187550962,0.09292129706591368
0.00843689194880426,0.0675557479262352
0.0051307980902493,0.060532128904014826
0.005153529113158584,0.060236729914322495
0.005068966886028647,0.06184620992280543
0.005067302845418453,0.060191181022673845
0.005078017944470048,0.0604883620981127
0.005061781033873558,0.06028457707725465
0.005024865968152881,0.060502356849610806
0.0050578180234879255,0.06026890501379967
0.005085462937131524,0.0605290150269866
0.005104381125420332,0.061359696090221405
0.005140661960467696,0.060521177016198635
0.0050812840927392244,0.06018888996914029
0.005110786063596606,0.06048940401524305
0.005120680900290608,0.06021136906929314
0.005052153021097183,0.06059814617037773
0.00506009510718286,0.06024135206826031
0.005081067094579339,0.060570626985281706
0.005068755941465497,0.060223601991310716
0.005053960019722581,0.060534009942784905
0.005073328036814928,0.0601830689702183
0.005089482991024852,0.06049400707706809
0.005055243149399757,0.06022089091129601
0.005060194060206413,0.06166654615662992
0.005156191997230053,0.06022727396339178
0.005134468199685216,0.06045415299013257
0.005066009005531669,0.06018981384113431
0.005066283047199249,0.060424854047596455
0.005064307013526559,0.060219181003049016
0.005105083109810948,0.0604036501608789
0.005069853970780969,0.06139982189051807
0.005056473892182112,0.060442949179559946
0.005103185074403882,0.06024075183086097
0.005099947098642588,0.060487471986562014
0.0050621849950402975,0.0603093639947474
0.005073582986369729,0.06042584800161421
0.005103013012558222,0.060264922911301255
0.00503858202137053,0.06043693516403437
0.005051048938184977,0.06019768910482526
0.005037786904722452,0.06038979487493634
0.005077068926766515,0.060271180933341384
0.0050748721696436405,0.06035080901347101
0.005049567902460694,0.06014308100566268
0.0050653270445764065,0.061623457819223404
0.005072925006970763,0.060219086008146405
0.005038026953116059,0.06044238805770874
0.0050410060212016106,0.06020828802138567
0.0050448018591851,0.06051272596232593
0.005079971859231591,0.060166240902617574
0.005058389855548739,0.060441698879003525
0.00504464004188776,0.060437131905928254
0.005061115138232708,0.0604263748973608
0.005052346037700772,0.06012383499182761
0.005036782007664442,0.060410331934690475
0.005042688921093941,0.060120588168501854
0.005063278833404183,0.060432619182392955
0.005134927807375789,0.06013419013470411
0.005036327056586742,0.060380212031304836
0.005044941091910005,0.060180684085935354
0.005071210907772183,0.06036476697772741
0.005071728955954313,0.06008709012530744
0.005037963856011629,0.060417575063183904
0.0050992651376873255,0.060131868813186884
0.0050545919220894575,0.061212477972730994
0.005041056079789996,0.06013809586875141
0.005037148017436266,0.0603417509701103
0.005069048143923283,0.060142946895211935
0.005074088927358389,0.060443072812631726
0.0050421159248799086,0.060127317905426025
0.005041809985414147,0.06109598698094487
0.0050812880508601665,0.0601266601588577
0.005052703199908137,0.06025593006052077
0.005047795828431845,0.06013725697994232
0.005050521111115813,0.060353106120601296
0.005070979939773679,0.06011090986430645
0.0050662001594901085,0.060322246979922056
0.005044357152655721,0.06014340999536216
0.005047081969678402,0.061261139111593366
0.0050613549537956715,0.0620197041425854
0.005055102985352278,0.060261441860347986
0.005045452853664756,0.060104267904534936
