gpu/time,cpu/time
0.00945001794025302,0.20409712404944003
0.007076994050294161,0.1493000800255686
0.005150731187313795,0.146089507965371
0.005181737011298537,0.1479183731134981
0.00516288005746901,0.1476993600372225
0.0051313741132617,0.14602441107854247
0.005171589087694883,0.14544873079285026
0.005154612939804792,0.14491144195199013
0.005128324963152409,0.14701507100835443
0.005087493918836117,0.14713044790551066
0.005172864068299532,0.14672804693691432
0.005125705851241946,0.14679417992010713
0.005144967930391431,0.1453295210376382
0.0051198669243603945,0.14597637904807925
0.005190902855247259,0.14583411999046803
0.005157216917723417,0.1457622649613768
0.005139532964676619,0.14634398906491697
0.0051226490177214146,0.14523661718703806
0.005147357005625963,0.1474705459550023
0.005120667861774564,0.14567363099195063
0.005138111999258399,0.14534664317034185
0.005115714157000184,0.1450119640212506
0.005120934918522835,0.14533409802243114
0.005098727997392416,0.14537205011583865
0.005086766090244055,0.1462733990047127
0.005093071144074202,0.1465307050384581
0.005117373075336218,0.1460862630046904
0.005094703985378146,0.14558638609014452
0.005082417046651244,0.14576965593732893
0.005112800979986787,0.14567691087722778
0.005106711992993951,0.14669463504105806
0.005134679842740297,0.14583945600315928
0.005133096128702164,0.146004234906286
0.005156632978469133,0.1444386129733175
0.005130603909492493,0.14639458688907325
0.005136962980031967,0.14584383182227612
0.005123125854879618,0.1461092559620738
0.005208208924159408,0.14476905297487974
0.005124978953972459,0.14523900696076453
0.005147838033735752,0.14556634495966136
0.005144041962921619,0.14617176912724972
0.005148174008354545,0.14498527999967337
0.005118735134601593,0.14650662778876722
0.005123549839481711,0.1459061410278082
0.005108762998133898,0.14653206407092512
0.00514226290397346,0.1457376410253346
0.005125383846461773,0.14560669311322272
0.005248914938420057,0.14518863311968744
0.005111295031383634,0.14643126702867448
0.005148059921339154,0.1451885278802365
0.0051644600462168455,0.14674312202259898
0.005131307989358902,0.14609603583812714
0.005136915948241949,0.1471827190835029
0.005134508013725281,0.14579971111379564
0.0051182222086936235,0.14669796894304454
0.005115587962791324,0.1456253279466182
0.00519706797786057,0.14652508101426065
0.005125890020281076,0.14557051518931985
0.005136845167726278,0.14625502401031554
0.005099455825984478,0.14513509417884052
0.005153189180418849,0.14731026999652386
0.005132434191182256,0.1466378381010145
0.0051369438879191875,0.14617129508405924
0.0051323960069566965,0.1462067998945713
0.005172715988010168,0.1449134300928563
0.005139891989529133,0.14464527182281017
0.005137486150488257,0.14507350185886025
0.00516383396461606,0.1460047059226781
0.005158360116183758,0.14606556599028409
0.005163765978068113,0.14490844495594501
0.005153837846592069,0.14483006694354117
0.005134474020451307,0.14485384593717754
0.005179170984774828,0.14526117406785488
0.005132670048624277,0.14513691677711904
0.005160168977454305,0.14476797683164477
0.005126181989908218,0.1450157139915973
