epoch,train/accuracy,train/loss,train/time_mean,train/time_std,valid/accuracy,valid/loss,valid/time_mean,valid/time_std
1,0.294,1.7712998481313134,0.004819989044590561,0.002944308102990375,0.288375,1.9289891290664674,0.0032885495320078917,0.00033673534066823153
2,0.38,1.5660500997191023,0.0043157399872328665,0.0003767286533836212,0.39675,1.587342357158661,0.0033658573440770853,0.00033902025829687634
3,0.4416,1.4383030803340255,0.004287488210225584,0.00024369250772876728,0.43325,1.6225168418884277,0.0032647319600509943,0.0003288968555558334
4,0.513,1.3004838577501334,0.0044085421019641954,0.0005641939702934238,0.532125,1.2466621470451356,0.0032064622799953214,6.590490192228302e-05
5,0.5774,1.153416738768292,0.004209457261220068,9.429910955487982e-05,0.578,1.191715411901474,0.0031989523359297893,8.947680192848467e-05
6,0.6112,1.0383760211574045,0.004233340993679776,0.00027111302164091293,0.591375,1.141457142829895,0.0033662342240349972,0.0003110747519567005
7,0.6468,0.9547705980622845,0.00453913870707974,0.0006975159679300314,0.613625,1.055555258512497,0.003242779835993133,7.200056667150956e-05
8,0.6862,0.8610990392933985,0.004214115070072885,0.00010602119460947942,0.643,1.0055743544101714,0.003202935399916896,8.013777462631126e-05
9,0.7144,0.7697546827565332,0.004306543057415635,0.00019656835100929313,0.63925,1.0690595297813414,0.0034023314160222073,0.0003160720869200215
10,0.7338,0.7173946439080937,0.004349436675157871,0.0004747714911755761,0.639875,1.0362767333984375,0.0032534734720684353,0.00026980764721386155
11,0.7764,0.6164656066970461,0.0046899368088509094,0.0007897108803744867,0.662125,1.005217812538147,0.0032415501679788575,7.00275276067497e-05
12,0.799,0.5729982490372506,0.004214940783513041,0.00015521109020488164,0.677875,0.9804033253192902,0.0036015825159847734,0.0003754404534813395
13,0.8186,0.5083888506243943,0.004208844955405332,0.00019389327313031995,0.667125,1.063651560306549,0.003403745732000971,0.00037137017552239863
14,0.8506,0.4043963970082581,0.00436323254778553,0.00040379770431317507,0.6615,1.1166054795980453,0.003453764615995169,0.0005841700952528119
15,0.8664,0.3732785321534819,0.004272877006381576,0.00033491859541263843,0.65575,1.1815856442451478,0.0032636840239938466,6.70460701726768e-05
16,0.888,0.3187082351487913,0.004256547789881766,0.00010907856872848877,0.6715,1.2336620635986328,0.0033415346159818,0.0003625301080555842
17,0.898,0.2868184216178147,0.004529737414081083,0.0006176830040564426,0.6775,1.2744159476757049,0.0032599739719807986,0.00011219579363739153
18,0.9018,0.2678152223586277,0.004520694866331938,0.0004886091556525094,0.663625,1.3180603188276292,0.0033692160439313737,0.00048422756829164264
19,0.9142,0.23504632303289547,0.004552990821608476,0.0007053455998586289,0.671125,1.3634905424118042,0.00319994061999023,7.658151068451471e-05
20,0.9504,0.1481612188516149,0.004289723611500275,0.00021134436521636009,0.683375,1.4022992696762084,0.0035162916160334135,0.0005903825256340748
21,0.9518,0.14114354128480716,0.0042602255541117,0.00011092915351512326,0.680625,1.475728319644928,0.00324372442800086,0.0002707487776087262
22,0.9506,0.15113304882862005,0.004513428923598388,0.0006606396219831001,0.632375,1.9270565799474717,0.003380826171975059,0.00046858275349025125
23,0.9302,0.19384524050601729,0.004640927050995105,0.0007838374788873568,0.62275,1.8104554362297058,0.003337528304073203,0.00048570980295660585
24,0.9446,0.144988238099654,0.0042530612994434395,0.0003073105496030102,0.658375,1.7343320083618163,0.0033126084680188796,0.0003346143635105944
