epoch,train/accuracy,train/loss,train/time_mean,train/time_std,valid/accuracy,valid/loss,valid/time_mean,valid/time_std
1,0.06331353135313532,4.268162412417902,0.006788120316766278,0.001423801633060184,0.015366336633663366,5.956893173350563,0.004993924841025396,0.0007012045166205716
2,0.1294125412541254,3.785670364829334,0.006545251248320022,0.0005470348125888952,0.019603960396039604,5.354236481159548,0.005020863351580109,0.0007564000555758686
3,0.19395379537953794,3.420016624234818,0.006457650088270531,0.0003707847463558453,0.014811881188118811,14.140442265136333,0.004920164671287389,0.0007012892448336238
4,0.263009900990099,3.0687616717171027,0.006651591069557243,0.0006997846828349408,0.02415841584158416,5.782458187960371,0.00488671847483544,0.0006843418257865487
5,0.3314191419141914,2.7314144456507385,0.006604891964441875,0.0006499385626842244,0.03453465346534654,5.5231793347793285,0.004917733099671151,0.0006149176448258744
6,0.39643564356435645,2.441290675486262,0.006446532428329905,0.0002536613297073186,0.030217821782178217,5.975926903229725,0.004906432365754007,0.0006868681714454349
7,0.45033663366336635,2.2018834800534957,0.00652797209845999,0.0005380260832525088,0.041900990099009904,5.304075217096112,0.004974051869232679,0.0007403196822827699
8,0.49268646864686466,2.0179693848649793,0.006737857487358859,0.0007913553062189214,0.04396039603960396,5.272141578001312,0.004924274208849367,0.0006889293857515022
9,0.5227854785478547,1.866173635236919,0.006610778811763511,0.0006597623842491728,0.04451485148514851,5.869251994845233,0.0049450662534513004,0.0006012413991710351
10,0.5558943894389439,1.73731533143468,0.0065729881331159,0.0006021703503812449,0.04194059405940594,6.261268584845187,0.004945774342720338,0.0007346998921008408
11,0.5792079207920792,1.6274711441601049,0.00663375968697683,0.0006303196261794651,0.048673267326732675,5.202474123013171,0.004919134862455717,0.0006968817106474791
12,0.6005280528052805,1.5336904200297352,0.006540644407593661,0.0005167575688474818,0.0914059405940594,4.597986851613733,0.004940927143524035,0.0007359132308464632
13,0.6201980198019802,1.45255803357105,0.006500472601687393,0.00039545139425119626,0.08744554455445544,4.827884340738948,0.004877389961547112,0.000577308538055096
14,0.6377029702970297,1.3760166309421529,0.006715116701663057,0.0007950310149278568,0.12863366336633664,4.378184636635116,0.004942021861855129,0.000711816170795848
15,0.6533861386138614,1.308867908473051,0.006566866155874261,0.000590426417068034,0.04586138613861386,6.186708392787583,0.005002569599678339,0.0007607758479779077
16,0.6706534653465347,1.2437116280198097,0.006811753442397693,0.000849344505364708,0.05279207920792079,5.782994913564453,0.0049743864780344964,0.0006559134295205919
17,0.6804620462046205,1.1885602379318427,0.006596798966514856,0.0005821548804895722,0.05013861386138614,6.35791229032263,0.004941075624562093,0.0007257569820032217
18,0.6954059405940594,1.1379292604161073,0.006555495936997948,0.000552942555506821,0.08194059405940594,4.878010989669003,0.004931046130191652,0.0007100868965649475
19,0.7057953795379538,1.0871454835365955,0.006525593375979067,0.00047976520327614207,0.10918811881188119,4.502583873271942,0.0049069255356134584,0.0007345138528577675
20,0.7155115511551156,1.0515008561590031,0.006570753098777779,0.0005902084113002177,0.08934653465346534,4.6518586184405075,0.004933616016693767,0.0007078581080755655
21,0.7268118811881188,1.0036044356136307,0.006494420532288967,0.0004388082675608501,0.15211881188118812,4.259871797169311,0.004943777724608331,0.0007281551814019184
22,0.7337953795379538,0.9706417512702378,0.006526245106117032,0.0004980417402304139,0.10835643564356436,4.613879135137872,0.004932909374658749,0.0006329459549143174
23,0.7431023102310231,0.9297167756657645,0.006687836022211815,0.0007556915176983841,0.07041584158415841,5.548626513024674,0.004978997483363234,0.0007763030872244709
24,0.7524488448844885,0.895341874905736,0.0065086701260952395,0.00047799187127987874,0.09881188118811882,5.077118533661094,0.004930944193767596,0.0006371384208194263
25,0.759960396039604,0.8593714219215955,0.006563372924058451,0.0005472334586741807,0.1217029702970297,4.575282147074048,0.004942628423111584,0.0007186836441604364
26,0.769016501650165,0.8268540684083426,0.006591259925821882,0.0006244195153357459,0.1078019801980198,4.5968766459558585,0.004949888666794058,0.0006898713399743298
27,0.7752739273927393,0.8012517035712261,0.006596001284059319,0.000617368335223958,0.08883168316831683,4.9003818084167525,0.004941022730450134,0.0007183927723497313
28,0.7831419141914191,0.7683016960572049,0.006561795512130334,0.0005292632127304244,0.10534653465346534,4.948573917716364,0.004930076767731741,0.000728400720067868
29,0.788910891089109,0.7439855247660464,0.0065254871163208895,0.000468531773363728,0.1405940594059406,4.440763787793208,0.0050035187141244785,0.0007615105489182585
30,0.7947986798679868,0.720363303282726,0.006505678857187426,0.0004662791655379581,0.0514059405940594,6.881346670528756,0.004897329762955255,0.0006972027775125272
31,0.7999735973597359,0.6945829200306656,0.006504076401413201,0.00039821330380192314,0.1358019801980198,4.745542478448228,0.0049357908042560366,0.0006813762473189933
32,0.8062442244224423,0.6718246719384616,0.006572353472030365,0.0005498423204861446,0.1443168316831683,4.8561867563407635,0.00497000612947748,0.0007245030896755327
33,0.8137029702970296,0.6478530172560666,0.006562920856398508,0.0005778662634306962,0.11001980198019802,5.226287385594996,0.004962950683997567,0.0006843153956825618
34,0.8160924092409241,0.629786186335558,0.006548173909519588,0.00042277509771631607,0.0984950495049505,5.340279968365838,0.004912061885196739,0.0006988768294789922
