epoch,train/accuracy,train/loss,train/time_mean,train/time_std,valid/accuracy,valid/loss,valid/time_mean,valid/time_std
1,0.94485,0.18174786743720373,0.0011737517711900485,0.0002469891300771325,0.981,0.062144354866525996,0.0008297579201383177,3.3984855927765905e-05
2,0.9797666666666667,0.07100818765163422,0.0011517137728127031,0.00014822351309352552,0.99,0.0367951126049121,0.0008328041757124356,3.677088366777593e-05
3,0.9846,0.053593257262309395,0.0011330029066516241,0.0001172736519950776,0.987,0.04592290753944994,0.0008274057539712809,3.103649287832132e-05
4,0.9864166666666667,0.04555998542706172,0.001163599232014773,0.00017263388179553017,0.9899,0.03360044606291829,0.0008240875079452369,3.0502925036006412e-05
5,0.9890666666666666,0.037567672650019326,0.0011234010479936841,0.00012163179807048404,0.9885,0.03566557395096404,0.0008279643003136468,4.5351493583990256e-05
6,0.9905833333333334,0.032251450033982595,0.0011596384362928802,0.00016286325504058925,0.992,0.027140972760919566,0.0008664357922733676,0.00013905420812205057
7,0.9914833333333334,0.029542094465096792,0.0011747252901414564,0.00018251446495693262,0.9926,0.024990444723219155,0.0008367659967637601,8.573733689484708e-05
8,0.9916833333333334,0.02641707074244817,0.0012174947557262688,0.00022353296599848417,0.9916,0.027069268301843454,0.0008592613801901201,0.00013259117353576886
9,0.9925833333333334,0.02506558843255043,0.0011813347018537266,0.00018855022846891794,0.9914,0.02715635250884885,0.000924793377024865,0.00019262211806881066
10,0.9933166666666666,0.02258898565371831,0.0011545109733221276,0.00015645132103300551,0.9927,0.024103448889887753,0.0008538720031151643,0.00011813647371252665
11,0.99355,0.021503586335976918,0.0012054187093192012,0.0002146989282607306,0.9929,0.026317296888881597,0.000824572897823083,3.7453295716932314e-05
12,0.9942333333333333,0.018868912335236868,0.0011281647893192713,8.533320982654182e-05,0.989,0.03957407958448504,0.0008386887763660348,7.855974775979713e-05
13,0.99465,0.01800509485801061,0.0011523211018560687,0.0001420088047083948,0.9924,0.028094327535492163,0.0008217138562298651,3.414122293516257e-05
14,0.9949666666666667,0.01643914842804273,0.0011463007781198637,0.00012345928934894197,0.9922,0.029265593820677015,0.000834288383434607,6.89100161750382e-05
15,0.9956333333333334,0.01558052174448967,0.001128014213857629,0.00010096732980062778,0.9879,0.04529381586244693,0.001062940699730839,0.0002474584745573804
16,0.9950333333333333,0.0158545869131883,0.0011539411488183152,0.00014987560452393788,0.9902,0.035312125524773766,0.0008270973546216421,3.09716766272167e-05
17,0.9960666666666667,0.013271946195761363,0.001147545925345427,0.00013775566542938752,0.9934,0.025014898742730624,0.0008401185463438518,7.127954346932654e-05
18,0.9959166666666667,0.013923679117361705,0.0011790776026561313,0.00018157354401571115,0.991,0.036144311411883505,0.0008751772811563615,0.00014807889492391855
19,0.99645,0.012911265339454015,0.0011321071525570005,0.0001302605541706879,0.9924,0.030014898401860612,0.0008350184536841215,3.3431937723206273e-05
20,0.9960333333333333,0.013226769038041432,0.0011185408938443287,6.753809532550915e-05,0.9928,0.028174974321842957,0.0008338913865564666,3.585897076337076e-05
21,0.9988666666666667,0.004041205209493637,0.0011220093216000046,9.779963199789983e-05,0.9946,0.021366437415059763,0.0008692473546632888,0.00014951898587138303
22,0.9996333333333334,0.0016951249599456786,0.0011840825717459665,0.00020232407320418518,0.9947,0.022161603069153074,0.0008233736517314056,3.735976707632963e-05
23,0.9997666666666667,0.0009307886203130086,0.001127612789851264,0.00010632413929728322,0.9947,0.021796848160771137,0.0008564380766478361,0.00011234577266270663
24,0.9998166666666667,0.0009064030448595683,0.0011027388010368061,2.0918110150949738e-05,0.9949,0.021770430068238474,0.0008345274696583687,4.3380931313641116e-05
25,0.9999333333333333,0.00039966064294179283,0.0011802573994801303,0.00018692287321902463,0.9949,0.022590582672589885,0.0008276491086541737,3.292635507699383e-05
26,0.9999,0.00041638814608256023,0.0011289756314693173,8.345009579345766e-05,0.9943,0.024931098658817645,0.0009745256517175157,0.00023224537919561727
27,0.9999166666666667,0.00034592230717341103,0.001120359293333604,2.923253431543805e-05,0.995,0.02237226483159172,0.0008464381342305866,8.355892853086397e-05
28,0.99985,0.00048154493967692057,0.0011692755653590818,0.000148267518451206,0.9943,0.024688649982118758,0.0008400429872093542,6.621140834670185e-05
29,0.9999333333333333,0.0002791031281153361,0.0011505412938606849,0.00013552444198763495,0.9944,0.02333936199974328,0.0008424393610371677,9.616300044855693e-05
30,0.9999833333333333,0.00015797865390777588,0.0012454794778692304,0.00024384493351296173,0.9957,0.02359218776416474,0.0008462863419185051,8.794959922030213e-05
31,0.9999833333333333,0.00013366955121358234,0.0011896401237279255,0.00020730695439999107,0.9952,0.024328329692633387,0.0008475142588165548,9.209355475766801e-05
32,0.9998833333333333,0.0003671172539393107,0.0011613832191942493,0.00016294172155419023,0.9939,0.028012188550191948,0.0008764629743998118,0.00016222216060034138
33,0.9999333333333333,0.0004152014891306559,0.00114390582293175,0.0001418033488715707,0.9941,0.024801896950497795,0.0008574847572000259,0.00010424973414932682
34,1.0,0.000209075133005778,0.0011856722666532733,0.00020400072508375177,0.9949,0.026943512951223235,0.0010758171246068875,0.000251432168612408
35,0.9999166666666667,0.00027840049266815187,0.0011418539482547204,0.00014074075082760943,0.9947,0.026508476359013933,0.0008396314951882139,3.822889382354149e-05
36,0.99995,0.00023714658419291177,0.0011274426976189715,8.691490021688957e-05,0.9947,0.02467310688080498,0.0008372760543288416,5.717624582090293e-05
37,0.9998833333333333,0.0003725575526555379,0.0011260566400140913,0.00010019237145712715,0.9944,0.025685769062453564,0.0008299871054167889,3.1756950470741695e-05
38,0.9998666666666667,0.0004357389211654663,0.0012119621247926261,0.00021645332627941112,0.9942,0.025555725986013016,0.0009668104824445567,0.00021919868799351506
39,0.9999333333333333,0.00040302499135335285,0.0011230759861393987,9.252121844211385e-05,0.9937,0.026661740181545098,0.0008477804632491552,0.00010014351729464955
40,0.9999833333333333,0.00011674709320068359,0.0011426409653310353,0.0001338894019929731,0.9949,0.026398016312442266,0.0008401342172281368,0.00010153883658372298
