epoch,train/accuracy,train/loss,train/time_mean,train/time_std,valid/accuracy,valid/loss,valid/time_mean,valid/time_std
1,0.3866,1.6664554392460136,0.006608851376397479,0.0005310081297149827,0.4597,1.4844957218764308,0.0049507482940280515,9.69512280974107e-05
2,0.50458,1.3681148702489667,0.006643748250699817,0.0001865566526521506,0.5413,1.2744125308701024,0.004883504798859001,8.763610782609545e-05
3,0.57008,1.2061824920996596,0.0066591294732647015,0.00033886267540185537,0.5962,1.1106178610088726,0.005406025771744186,0.0010487950635369645
4,0.6147,1.0839964021342883,0.00661678508758129,0.00046392260007109727,0.6242,1.0628409528503784,0.00486979870668303,7.815283541834115e-05
5,0.6504,0.9910333659201955,0.006942612365181948,0.0008249784542575614,0.6559,0.9739036322020875,0.004935448367119627,7.90850261419992e-05
6,0.67524,0.9203435777473816,0.007048437088073701,0.0009217759095640767,0.6918,0.8745728004664278,0.004884102606785874,0.00011877036214988791
7,0.69414,0.8637810751214213,0.006601866730622905,0.0002973974101339127,0.6985,0.8588393006842738,0.005017940229576337,0.0004972636990826148
8,0.7128,0.8137564917100368,0.0071260099243874685,0.000936173425792151,0.7158,0.8097015927774838,0.005302118405085295,0.0009619310118919702
9,0.72746,0.7723870412878554,0.006569550068792336,0.00027943953322735125,0.7305,0.7815640676326264,0.0049155105462151995,0.0004742457914343885
10,0.7395,0.7430915353928174,0.006609018305504262,0.00025238381696474614,0.7304,0.7727692589020958,0.005345144683733946,0.000981797288191076
11,0.74926,0.7103777750039513,0.00659857553475559,0.0002700067305853867,0.743,0.741929374278163,0.0049197129345835205,0.00020347445901000745
12,0.75822,0.68603994315508,0.006651434752718776,0.00020921990659370564,0.7486,0.7043589523996407,0.00509692028539773,0.0006597141350960594
13,0.76962,0.6555236635761846,0.006550500629024648,0.00012892834233973712,0.7544,0.7104371887997697,0.00503088060713272,0.0005508620022296887
14,0.77416,0.6370310841923101,0.006655236941835857,0.00044053305617626016,0.7485,0.727429456032884,0.00481996497672316,6.812984073090884e-05
15,0.7839,0.6176678913949929,0.006624964011868972,0.00032966539009392394,0.7643,0.6848398021425302,0.00502273429714414,0.0006503924534239407
16,0.7901,0.5949980287561795,0.006628265380074335,0.00022339164020026444,0.7681,0.6680345935181687,0.005146950877944049,0.00032682981969719586
