epoch,train/accuracy,train/loss,train/time_mean,train/time_std,valid/accuracy,valid/loss,valid/time_mean,valid/time_std
1,0.04873927392739274,4.363823118461634,0.0040120870249942195,0.0008720743815517173,0.012277227722772278,5.328750942721225,0.003658752499314228,0.00031226378522369126
2,0.08732673267326732,4.056227397446585,0.003952455455160672,0.0005465121700357749,0.016594059405940595,4.9148789372774635,0.0036456360343364207,0.0002942045089743978
3,0.1191023102310231,3.846489369829889,0.0039689868869930015,0.0005621108976832895,0.020277227722772278,5.013322196620526,0.003670271743310265,0.00032328888274004987
4,0.15667326732673267,3.644548764559302,0.003989430475771034,0.0005869740716073902,0.02110891089108911,4.9962403169953,0.003631323259692676,0.0004011804098512964
5,0.19407260726072606,3.4437172458510195,0.004044041711923116,0.0005930197810687792,0.0344950495049505,4.953667551928228,0.0036269428309901514,0.00031895000103855566
6,0.22431683168316832,3.2756734984936102,0.0040012436193527755,0.0005829473844409741,0.026376237623762375,5.62916941076222,0.0036534410006929152,0.00030510041034657436
7,0.2531221122112211,3.138000764311737,0.0039835487055921125,0.0005634070500251805,0.02815841584158416,5.067537782687952,0.0036588300167038888,0.0002773398662862277
8,0.2814917491749175,3.0065726053596724,0.003944987323282674,0.0005773173171107654,0.034772277227722775,5.298430538413548,0.0036361155422902345,0.0003010869512130501
9,0.30434323432343235,2.904367505520484,0.003975092075924964,0.000569571224024008,0.018059405940594058,6.071521269566942,0.003590472246345022,0.0004016655278651289
10,0.3212937293729373,2.8174456435855073,0.004071167515277273,0.0006431646165566037,0.03564356435643564,5.046356771015885,0.003708984654876265,0.00030654531435192803
11,0.3436831683168317,2.720073179443284,0.004029733469101167,0.0006033209936672989,0.04198019801980198,5.057918227309048,0.0036758518445831126,0.0002760526431096292
12,0.3590759075907591,2.648829805654268,0.003948036969789971,0.0005498699141717045,0.049663366336633666,4.742690060634424,0.0036322577035810687,0.00034521843148772955
13,0.36895049504950495,2.5930707265834996,0.003970975497055172,0.0005795903251854871,0.04930693069306931,4.850934002068963,0.003648330624408946,0.0003305579017368155
14,0.3867062706270627,2.5186825232930703,0.0039404694445849256,0.0005525925616115514,0.05984158415841584,4.700767653059251,0.003674264727990226,0.0002730574117062402
15,0.3994191419141914,2.456907085931734,0.004024073971195682,0.000602814990381927,0.04914851485148515,4.726620748255512,0.003675173890620175,0.00029752155218751454
16,0.40976897689768976,2.413713500759389,0.003952751244132471,0.0005412881221407251,0.030653465346534653,5.7528071814244335,0.0036510339384843216,0.0002967586415475442
17,0.4221386138613861,2.3583908610611464,0.003982357222513102,0.0005771782932464118,0.04958415841584159,5.1658960358931285,0.003645310870897357,0.0002940656977553501
18,0.4329108910891089,2.307871196844397,0.0039948088811593676,0.000583080022924284,0.05148514851485148,4.96261874106851,0.0036383240280838886,0.00029369506703155355
19,0.44005280528052804,2.2733570552108313,0.003965662579626927,0.0005708696019111636,0.07354455445544554,4.656807608651643,0.0036365567586652122,0.00034628706787074925
20,0.45073267326732674,2.2286513748735484,0.003968125436356654,0.0005705901285748961,0.05192079207920792,5.323123676706069,0.0036480124302134655,0.0003211058107919362
21,0.46006600660066005,2.1872156260430615,0.003962303043678157,0.0005721539591766677,0.06574257425742575,4.741307618476377,0.00367886738593478,0.0002931500015538281
22,0.46681188118811884,2.1554762885122014,0.0039759351112710764,0.0005757140274963032,0.044237623762376235,5.158928358790898,0.003634402012950418,0.00035563463407374275
23,0.47287128712871285,2.131164611841586,0.003937663292518445,0.0005489570477949368,0.04518811881188119,5.0802476474554235,0.0036170432768245736,0.0003624267341005587
24,0.4765148514851485,2.103112729941264,0.003990440911585741,0.0005879998024710176,0.06095049504950495,4.82844605776343,0.003620191669036256,0.00034142420227675156
25,0.4828778877887789,2.072019091612435,0.0039550815217147765,0.0005571671979784589,0.05306930693069307,4.874951548623566,0.0036885442922242207,0.00022705766691726888
26,0.4919075907590759,2.042536159317092,0.0039505930393073626,0.000552677117135266,0.051247524752475244,5.164749120603694,0.003630232700321934,0.00031990089039047177
27,0.4972937293729373,2.020702325628929,0.004010030096427541,0.0006024795794469074,0.0982970297029703,4.3684884537564646,0.003697870460587858,0.00024670971432603855
28,0.5041716171617162,1.9891613774567154,0.003999853729525513,0.0006027926481939227,0.06091089108910891,5.149431732149408,0.0036266469359766728,0.00029743573821778467
29,0.5082508250825083,1.9668815659217709,0.003993760758439208,0.0005874730817302142,0.05976237623762376,4.94845274486164,0.0036729708562909377,0.00033955549111888353
30,0.5071551155115511,1.9602018045513543,0.0039367977612753315,0.0005409491401266325,0.053544554455445544,5.228215891771978,0.0036013098544265963,0.0003383254670351081
31,0.5173993399339935,1.9258635891546116,0.003940481846236159,0.0005436831467185092,0.0740990099009901,4.71323709133828,0.0035786584323954465,0.00037213560142876535
32,0.5213861386138614,1.9046062585937702,0.0039635274334881366,0.0005527081991666005,0.07069306930693069,4.812019922945759,0.0036487119087930953,0.0003551916770464698
33,0.5232211221122112,1.902947948592724,0.00395000357666474,0.0005569238347364052,0.08661386138613861,4.811605093384733,0.0036558386510108956,0.00035621322480002124
34,0.528092409240924,1.8812740048166154,0.003970744264720887,0.0005726916291131642,0.08376237623762377,4.649665825791878,0.003620247410997601,0.00033306013094135654
35,0.5347854785478547,1.8568976130816015,0.003994606538266927,0.0005745411968569971,0.0668910891089109,5.283178293468929,0.003645581275335338,0.00028515927041423007
36,0.5344158415841584,1.8482649165018163,0.0039886752988761995,0.00057115618080527,0.10423762376237623,4.3133557639499704,0.0035771337162592625,0.0003832419296317444
37,0.5382706270627062,1.8320203139050173,0.0040122606453451976,0.0006029980493953982,0.08293069306930693,4.6972907834714,0.0036473857119015537,0.0003099890453771384
38,0.5408052805280528,1.8157918956020092,0.00399594051953983,0.0005836616513189459,0.0851881188118812,4.787431018541355,0.0036762663227791832,0.00030920254696227263
39,0.5464554455445545,1.7999593023419773,0.004040022224200145,0.0006071385105471771,0.06534653465346535,5.334476787146955,0.0036961695114796113,0.00027198757341449754
40,0.5511683168316832,1.7721924755832936,0.0040086945611061435,0.0005986534923637548,0.09378217821782178,4.790010354188409,0.0036808865015754604,0.0003053247186505578
41,0.5501914191419142,1.7737861477502501,0.003943759621898628,0.0005422051450763935,0.07061386138613861,4.947340978018128,0.0037089665512563567,0.0002907968383878828
42,0.5547194719471947,1.7597388124702,0.0039881423011225445,0.000575984817812682,0.0895049504950495,4.651444649342263,0.0037244648792513525,0.00029254439752340476
43,0.5588250825082508,1.7424044017744535,0.004019994214300078,0.0005896944401147122,0.09104950495049505,4.528879010205221,0.0035961042812997753,0.0003534759958906167
44,0.5603696369636963,1.728890331940289,0.003984355550296236,0.0005861567332740334,0.0916039603960396,4.695777940632093,0.0036160069010635412,0.00036857003378711067
45,0.5634719471947195,1.7170371895969505,0.004072731563655457,0.0006233926882122183,0.07188118811881188,5.121715749136292,0.00364815940490306,0.0002817240272975004
46,0.5632607260726072,1.7136962341003292,0.003993744154463802,0.0005812356154589243,0.11132673267326733,4.215637067284915,0.00367730037668849,0.00028046363563845827
47,0.5689504950495049,1.6956972241795103,0.003970298100963677,0.0005659086593359512,0.1365940594059406,4.244997691754067,0.0037045447423242695,0.00020413945686055895
48,0.5716699669966997,1.6847052758282954,0.004078644314909926,0.0006319153210710899,0.1001980198019802,4.8193604651063975,0.0036622743325141986,0.0002985267057738267
49,0.5731881188118811,1.6757026385552813,0.004014644966070408,0.000611374382681811,0.10942574257425743,4.47016499396598,0.0035821822684000033,0.00037017550709362624
50,0.5751815181518152,1.666015643373181,0.003953056677364477,0.0005608635540874494,0.09291089108910891,4.9500523509365495,0.0036137407885329558,0.00032508546063043914
51,0.6328316831683168,1.43480673823813,0.004003003310326106,0.0005958050351909773,0.08380198019801981,5.19475079190613,0.0036386909959192325,0.0002934353755295713
52,0.6488844884488448,1.357367711216703,0.003986891497713406,0.0005724169875238348,0.09588118811881188,5.155025574358383,0.003658000759706639,0.00032715989726580337
53,0.6549174917491749,1.340547291791872,0.004020445521232417,0.0006057846937714832,0.09489108910891089,5.098387531360777,0.003669486314722217,0.0003216309325796123
54,0.659920792079208,1.320534394165077,0.004010052486282862,0.0005878582643914682,0.10324752475247524,4.799044479473983,0.003633505577166187,0.0003976306023212164
55,0.6628382838283828,1.3101943891040564,0.003925836646910941,0.0005327827706077126,0.10633663366336633,4.831448000846523,0.0036587578198402234,0.0003267549045399413
56,0.6673531353135314,1.2821016669273377,0.0039550178647410165,0.0005571141605689844,0.09279207920792079,5.357431467983982,0.0036536894987641583,0.00031456425056316617
57,0.6688184818481848,1.2817568145569402,0.003984653470859472,0.0005744444680897691,0.0942970297029703,5.108105095424275,0.003604389145269547,0.00034178867983151117
58,0.6704554455445545,1.2736438754761572,0.004019606663006367,0.0005923605579284582,0.10594059405940594,4.973295432034106,0.003618764122118159,0.0003474118966035401
59,0.6740858085808581,1.265464185920879,0.0039784967133978215,0.0005782313573304659,0.1060990099009901,4.896668892567701,0.0036354735954710754,0.00035945158428469154
60,0.6724488448844884,1.2516016629662845,0.00396496516102218,0.0005786325162915003,0.11295049504950495,4.801232506024956,0.0036586283503266255,0.0003698666180309038
61,0.6758019801980198,1.2488778271297416,0.003967685732228232,0.0005562110381806274,0.08879207920792079,5.2435232747899425,0.0036038044821655396,0.0003648839622619222
62,0.6788778877887789,1.2411985155772849,0.003923240913502356,0.000547267332479411,0.10087128712871288,5.0205681189452065,0.0036011002008056285,0.00034807123594034537
63,0.6790495049504951,1.2302128685189553,0.004017831154610261,0.0006050556057688013,0.10047524752475248,5.049484679781564,0.0036344113824243593,0.00029866862676561834
64,0.6783762376237624,1.2302361972654614,0.004028433549030386,0.0005956191831431247,0.10182178217821782,4.9997506463881765,0.003691781019921055,0.00027718327799246153
65,0.6833531353135314,1.221683124229066,0.003991850007251643,0.0005784694218003346,0.10023762376237624,5.054010948627302,0.003678672057161532,0.0002914128053333056
66,0.685016501650165,1.2031953559456878,0.0039318352870077585,0.000536610056052523,0.103009900990099,5.227474997480317,0.0036575350781330967,0.0003172522739576733
67,0.6852277227722773,1.2011712486594424,0.0039299047260050336,0.00054265460607084,0.10934653465346535,4.931436620726444,0.003670040447965707,0.0002863893255173577
68,0.6876039603960395,1.1972790870729453,0.004012415060472272,0.0006019469158546625,0.10055445544554456,5.043979701311281,0.0036649039402456567,0.00030689719103916077
69,0.686930693069307,1.19540937367839,0.004023157290056987,0.0005912248358269178,0.1060990099009901,4.96021669996847,0.0036615963822396675,0.0003366037279130889
70,0.6895181518151815,1.1879742858433486,0.003981063274279385,0.0005857087711393272,0.1093069306930693,4.980541872211022,0.003702066686594545,0.00034416146048598517
71,0.6886072607260726,1.1882773555151307,0.003997163098342348,0.0005907546868118017,0.10328712871287128,5.108521906338115,0.0036300388607427036,0.0003003242461096866
72,0.6886996699669967,1.1848859427392286,0.003950756324744067,0.0005622668357430835,0.10483168316831683,4.894534516511577,0.003706546795397702,0.00027613440339131236
73,0.6945742574257425,1.171979962186058,0.0040154657701626665,0.000608340322966968,0.09972277227722773,5.1581064884615415,0.00367767271299911,0.00029236870151925885
74,0.69396699669967,1.1644900827911426,0.004062207981255582,0.0006096294570154408,0.09730693069306931,5.304563249986951,0.003651411793572773,0.00033170610331070073
75,0.6942574257425742,1.1640037023981806,0.004018234696681841,0.0006019904795772043,0.10106930693069308,5.063487866314331,0.0036527277754232436,0.00035301432351383114
76,0.6964620462046205,1.159715726666718,0.004035928307513002,0.0006061042180056531,0.1011881188118812,5.234041443083546,0.0036098872044003838,0.0003430527815376617
77,0.6955775577557756,1.1619481397934086,0.004026747155909983,0.000584351989962434,0.10653465346534653,5.062003011632674,0.0036893282685023132,0.0002790712006183921
78,0.6976897689768977,1.1519619551822298,0.004000622852284326,0.0005761537609813934,0.10087128712871288,5.286991307582006,0.003680590616705099,0.0003041837295668413
79,0.6986402640264027,1.1451420796192913,0.003973412855525222,0.0005617029362896698,0.11358415841584159,4.935656846867929,0.003655390284660429,0.0003122332014945965
80,0.6989306930693069,1.145047906680469,0.004007259095794592,0.000583290216932004,0.11382178217821783,4.976397998380189,0.0036473213704210695,0.00031516511420513776
81,0.701003300330033,1.1427248032179602,0.004027946105860051,0.0006009479657873117,0.10748514851485148,5.292623040699723,0.0036907924551258585,0.00028674480229342936
82,0.7021386138613861,1.1363742220519792,0.004004000255487638,0.0005987209985001627,0.10293069306930692,5.328513858223905,0.003681697622679248,0.0002885869510860063
